id,name,artists,year,explicit,mode,acousticness,danceability,energy,duration_ms,instrumentalness,valence,popularity,tempo,liveness,loudness,speechiness,key
0F30WM8qRpO8kdolepZqdM,Por Que Me Dejaste - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.9940000000000001,0.37799999999999995,0.115,0.16666173752310537,0.9059999999999999,0.578,0.0,0.20142166779051476,0.11,0.28133987017611123,0.0414,0.9090909090909091
0H3k2CvJvHULnWChlbeFgx,La Vipère,['Georgel'],0.3333333333333333,0,0,0.99,0.315,0.363,0.21026863832409118,0.0,0.493,0.0,0.9330608001798157,0.292,0.6778505108049628,0.0546,0.45454545454545453
0LcXzABeA84EgudqpNUN1I,Ud Taksimi,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.912,0.415,0.42,0.20308810844115835,0.89,0.212,0.0,0.20414699932569114,0.10800000000000001,0.7270411656760976,0.114,0.7272727272727273
0MJZ4hh60zwsYleWWxT5yW,Power Is Power,['Zay Gatsby'],0.3333333333333333,1,1,0.0175,0.527,0.691,0.22785582255083178,0.384,0.493,0.0,0.8305307372443246,0.358,0.8220262386677988,0.0326,0.6363636363636364
0NFeJgmTAV1kDfzSQNK41Z,"10 Préludes, Op. 23: No. 5 in G Minor. Alla marcia","['Sergei Rachmaninoff', 'Ruth Laredo']",0.3333333333333333,0,0,0.9890000000000001,0.384,0.171,0.24749969192852742,0.82,0.282,0.0975609756097561,0.4636154191953247,0.11599999999999999,0.4610939169017556,0.0319,0.6363636363636364
0Nk5f07H3JaEunGrYfbqHM,Come Back To Erin,['Phil Regan'],0.3333333333333333,0,1,0.9570000000000001,0.259,0.212,0.20492914356130623,0.00022200000000000003,0.218,0.024390243902439025,0.30928298494043605,0.23600000000000002,0.6576374243378708,0.0358,0.18181818181818182
0POO8XaUgW5Qjbv9sbDy8W,Rákóczy March,"['Hector Berlioz', 'Arturo Toscanini']",0.3333333333333333,0,1,0.996,0.541,0.28300000000000003,0.2841404805914972,0.898,0.664,0.0,0.4726623960440548,0.39299999999999996,0.6163348032099915,0.0477,0.8181818181818182
0QQmUf4aPFaN9U2yRko595,When We Die,['THE GUY'],0.3333333333333333,1,0,0.14800000000000002,0.604,0.418,0.22771410967344424,0.0382,0.0778,0.0,0.26957602832097105,0.102,0.7051299608337214,0.0417,0.36363636363636365
0QU5xT6Mik4vpyt1ItsRXK,A Ballynure Ballad,['Christopher Lynch'],0.3333333333333333,0,0,0.971,0.54,0.0848,0.12548736906962416,0.00196,0.527,0.0,0.4116233985165206,0.0887,0.5821807126619375,0.075,0.45454545454545453
0QvUUTHYUQQhSXLwffzjL7,Je Suis Toujours La,['Fortugé'],0.3333333333333333,0,0,0.9940000000000001,0.67,0.113,0.21092544670363525,0.0,0.672,0.0,0.31936952124072826,0.213,0.5680753745446577,0.196,0.9090909090909091
0RPKAq5yhbom6hXQz5qo6L,Mother Machree,"['John McCormack', 'Edwin Schneider']",0.3333333333333333,0,1,0.9940000000000001,0.4,0.155,0.20599630314232903,4.33e-05,0.24,0.0,0.9029908406383454,0.10300000000000001,0.6391224562460628,0.0873,0.36363636363636365
0SK1upzAP6NvIgF0uGh6z2,Flor Marchita - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.995,0.648,0.0995,0.16521626617375232,0.846,0.42200000000000004,0.0,0.21271634075073056,0.11199999999999999,0.4076031880803045,0.105,1.0
0UqiUmGDlhL0A0pmLxafn4,İmtidadı Aşkıma,['Hanende İbrahim Efendi'],0.3333333333333333,0,1,0.995,0.223,0.245,0.17096857670979668,0.8759999999999999,0.381,0.0,0.7055096650932793,0.354,0.627865574758292,0.0387,0.6363636363636364
0VhIFYGSpY0Z8IAIA3C6bX,Ney Taksimi,['Mehmet Kemiksiz'],0.3333333333333333,0,1,0.97,0.26899999999999996,0.14300000000000002,0.08234257547751078,0.469,0.41,0.0,0.7002416273319847,0.166,0.7753279833474842,0.0413,0.36363636363636365
0eQsdik7GTEy7M3UytCbSN,"Morceaux de fantaisie, Op. 3: No. 2, Prélude in C-Sharp Minor. Lento",['Sergei Rachmaninoff'],0.3333333333333333,0,0,0.993,0.389,0.08800000000000001,0.24473937153419592,0.527,0.0731,0.0,0.35944172847830974,0.363,0.44424967817917893,0.0456,0.09090909090909091
0i7MdVu0tNEyUdgpCBilKe,Je M'donne,['Maurice Chevalier'],0.3333333333333333,0,1,0.996,0.5,0.27399999999999997,0.19909550215650032,0.0,0.6779999999999999,0.0,0.2635704652730951,0.302,0.6384377310947386,0.040999999999999995,0.18181818181818182
0osXBirvQzPRfKSUDzHPCv,Korkma Sönmez,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.38799999999999996,0.685,0.698,0.16623043746149108,1.97e-06,0.723,0.0,0.6480178129916835,0.0768,0.7977595793048671,0.0421,0.36363636363636365
0qt9g8zf2ZiQhy3FIx89xA,La Victoire De La Madelon,['Fortugé'],0.3333333333333333,0,1,0.99,0.665,0.231,0.2262883548983364,0.0,0.792,0.0,0.6179548775005619,0.287,0.6352879953986469,0.155,0.18181818181818182
0sIGoVO1yuIfpikLaKqqVY,Por Ella - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.992,0.28600000000000003,0.177,0.13559211337030191,0.932,0.425,0.0,0.8826281186783547,0.11,0.31604174084522474,0.0431,0.6363636363636364
0y3F8OUDFuB5bpWpXnQi7n,A Mi Palomita - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.992,0.332,0.179,0.18092421441774492,4.41e-06,0.40299999999999997,0.0,0.2388879523488424,0.43200000000000005,0.44846758511133633,0.0443,0.0
0yKcdafy64xX9n1ant34Ry,Amurado Me Dejaste - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.991,0.484,0.215,0.17109796672828095,0.000546,0.614,0.0,0.24291273319847156,0.13699999999999998,0.41324532332721636,0.106,0.36363636363636365
0yxeAe7MlS0UWZVdNZVZWw,Raja Manggala,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.505,0.233,0.00817,0.8213148490449784,0.00020299999999999997,0.185,0.07317073170731707,0.46674112160035947,0.109,0.0,0.0305,0.7272727272727273
107JTiqeqxj5P0ocypagMK,Eşin Var âşiyâ Var,['Mehmet Kemiksiz'],0.3333333333333333,0,1,0.7659999999999999,0.45299999999999996,0.5589999999999999,0.39117683302526185,0.0104,0.47,0.024390243902439025,0.8034319510002247,0.213,0.8008271479827995,0.0329,0.8181818181818182
17gxBcWBIkEFUZA0vN5khu,Bir Zamanlar Bizde Millet,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.384,0.65,0.44299999999999995,0.20678989525569932,0.0,0.161,0.0,0.6203290065183186,0.375,0.7623182054723233,0.0334,0.5454545454545454
18BvzCRC1jeAsj1U70YuRy,Overture,"['Ermanno Wolf-Ferrari', 'Arturo Toscanini']",0.3333333333333333,0,1,0.991,0.465,0.284,0.16145409735058533,0.0225,0.7909999999999999,0.0,0.39785625983367046,0.146,0.5350442332447755,0.0591,0.8181818181818182
1OicZEUVSwpiAosSQm16D8,Gati Main-main,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.975,0.37,0.196,0.46936660505237215,0.945,0.0608,0.0,0.526494717914138,0.14300000000000002,0.5965325518336939,0.0449,0.36363636363636365
1Pb4ebTZ4t8erRbLPPb8Pk,"6 Songs, Op. 38: No. 3, Daisies (Version for Piano)","['Sergei Rachmaninoff', 'Ruth Laredo']",0.3333333333333333,0,1,0.9940000000000001,0.248,0.0876,0.11990141712877388,0.907,0.077,0.024390243902439025,0.28328697460103397,0.165,0.3156582947604832,0.0566,0.45454545454545453
1RgXfAX9PrSfTKTFvOQxPR,Je N'peux Pas Vivre Sans Amour,['Maurice Chevalier'],0.3333333333333333,0,0,0.992,0.522,0.29,0.1854097350585336,0.0,0.6509999999999999,0.0,0.3583178804225669,0.381,0.6879296650324559,0.0522,0.0
1SCWBjhk5WmXPxhDduD3HM,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve","['Sergei Rachmaninoff', 'James Levine', 'Berliner Philharmoniker']",0.3333333333333333,0,1,0.982,0.27899999999999997,0.21100000000000002,1.0,0.878,0.0594,0.024390243902439025,0.27576421667790507,0.665,0.4715017392018843,0.0366,0.9090909090909091
1T2NGVgAoXjQPEjxTGFRZV,Love for Guns,['THE GUY'],0.3333333333333333,1,1,0.185,0.5770000000000001,0.42200000000000004,0.47306839186691313,0.0349,0.544,0.0,0.2690422004944931,0.17800000000000002,0.7176741256059818,0.0575,0.09090909090909091
1W2ONoo3OZW5opytgqpYdE,Just A Little Bit Of Heaven,['Christopher Lynch'],0.3333333333333333,0,0,0.9690000000000001,0.344,0.131,0.12310536044362293,0.0,0.257,0.0,0.9589093054619016,0.145,0.6313165895209663,0.0616,0.9090909090909091
1WOXWCjKZzJJRSMJcrLrK1,Ey Bülbül-i Ter Zebân-i İrf,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.258,0.6890000000000001,0.537,0.1542871226124461,4.4e-06,0.525,0.0,0.4646128343447966,0.0468,0.7523212182629891,0.0282,0.09090909090909091
1Wy1BuvVlkZWsfSge0dp9Q,Doksan Senelik Ömre İlâhi,['Mehmet Kemiksiz'],0.3333333333333333,0,1,0.765,0.474,0.39799999999999996,0.2915144793592113,0.0036799999999999997,0.449,0.0,0.2404824117779276,0.20199999999999999,0.759935361945715,0.0309,1.0
1Ybjz5mMnE0hJbkB8n7V80,Galway Bay,['Dennis Day'],0.3333333333333333,0,1,0.965,0.278,0.251,0.1933456561922366,2.32e-06,0.205,0.0,0.19812738817711853,0.111,0.7168250664183395,0.0371,0.45454545454545453
1o6I8BglA6ylDMrIELygv1,Gati Bali,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.961,0.32799999999999996,0.166,0.5913678373382625,0.9129999999999999,0.0394,0.024390243902439025,0.4821659361654304,0.10099999999999999,0.6151844649557666,0.0339,0.2727272727272727
1oOI1MEkrpbnMCRSK5vGZ1,"Symphony No. 39 in E-Flat Major, K. 543: III. Menuetto","['Wolfgang Amadeus Mozart', 'Arturo Toscanini']",0.3333333333333333,0,1,0.991,0.371,0.0742,0.2813801601971657,0.0167,0.536,0.0,0.6790992357833221,0.385,0.47158390622004326,0.0362,0.2727272727272727
1qmXkw1WhSvvIL5IqBnW82,Kasr-ı Gülşen,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.7090000000000001,0.516,0.5760000000000001,0.28279112754158964,0.226,0.752,0.0,0.5770889525736119,0.11,0.8247925282791487,0.0303,0.5454545454545454
1s6QwBiqGcedNZnld0OIJV,Un Lamento - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.993,0.396,0.158,0.2193875539125077,0.738,0.537,0.0,0.652674758372668,0.115,0.35611185670072026,0.0734,0.2727272727272727
1xGx91Ks3RQFqyam0Fdrky,"No. 14, Vocalise","['Sergei Rachmaninoff', 'Yuri Temirkanov', 'St. Petersburg Philharmonic Orchestra']",0.3333333333333333,0,0,0.8490000000000001,0.0663,0.0257,0.6377892791127542,0.956,0.0348,0.024390243902439025,0.2288997527534277,0.0709,0.16918189038919776,0.0472,0.5454545454545454
1zBcLIHAqpBlL8gAJ5Cxa7,Yâ Râb Bu Uğursuz Gecenin Yok mu Sabahı -,['Mehmet Kemiksiz'],0.3333333333333333,0,1,0.597,0.508,0.5,0.12892174984596427,4.49e-06,0.275,0.0,0.6059999438075971,0.254,0.8081400125989427,0.0345,0.0
273hgBmjqe8KSxmWHyyPAD,"A Midsummer Night's Dream, Op. 61: Scherzo","['Felix Mendelssohn', 'Arturo Toscanini']",0.3333333333333333,0,0,0.976,0.301,0.233,0.3074713493530499,0.205,0.647,0.0,0.31310406832996174,0.21100000000000002,0.35189394976856286,0.0449,0.6363636363636364
27LYINFAjaKGMWQc6EfAtT,Mis Harapos - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.996,0.655,0.11900000000000001,0.19492298213185458,0.474,0.5579999999999999,0.0,0.4552778714317824,0.14300000000000002,0.39815398099202975,0.127,1.0
2Bj1dMObcYNFt75znIEtWa,The Rose Of Tralee,['Christopher Lynch'],0.3333333333333333,0,1,0.983,0.213,0.185,0.21076155268022181,2.64e-05,0.19399999999999998,0.0,0.8670698471566644,0.18899999999999997,0.6346854372654817,0.0372,0.2727272727272727
2Cfk7LOOiTLVxe9BNoGGCL,"Rhapsody on a Theme of Paganini, Op. 43: Var. XVIII, Andante cantabile","['Sergei Rachmaninoff', 'Zubin Mehta', 'Vladimir Feltsman', 'Israel Philharmonic Orchestra']",0.3333333333333333,0,1,0.992,0.24100000000000002,0.109,0.1820086260012323,0.853,0.0379,0.0975609756097561,0.26888064733648004,0.0771,0.49368683410479036,0.0377,0.09090909090909091
2CkM2wcBtqG796dZeZJhPk,Where The River Shannon Flows,['Morton Downey'],0.3333333333333333,0,1,0.982,0.363,0.12,0.17678373382624768,1.75e-05,0.222,0.0,0.28532394920206783,0.355,0.6374517268768316,0.0452,0.6363636363636364
2EV71z9RFz15SDR8WezEXG,Une Canne Et Des Gants,['Louis Boucot'],0.3333333333333333,0,1,0.951,0.823,0.32899999999999996,0.18373382624768947,0.0,0.9590000000000001,0.0,0.5434297033041133,0.0646,0.6698803100435484,0.14300000000000002,0.45454545454545453
2F9giG3Sziq3kJJl9n0GJi,Lamento - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.956,0.293,0.23199999999999998,0.1673690696241528,0.7120000000000001,0.619,0.0,0.32116065407956845,0.109,0.45145298677110995,0.0679,0.45454545454545453
2GdUG0kUEGNkM4J3scYyu8,Al Pie de la Reja - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.995,0.33399999999999996,0.147,0.19074922982131853,0.258,0.524,0.0,0.6561657113958191,0.10099999999999999,0.3861028183287228,0.0486,0.6363636363636364
2MtcWKwc16dqFqdM7v1WST,Şu Boğaz Harbi Nedir,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.757,0.55,0.515,0.1706407886629698,0.0126,0.5379999999999999,0.0,0.5780020791189029,0.375,0.855824272137164,0.0336,1.0
2OE3f5tu6Pd9beS0WWmQ7Z,April Showers,['Thomas Hallsten Paine'],0.3333333333333333,0,1,0.866,0.312,0.175,0.14890080098582872,0.0,0.233,0.0,0.5332307821982466,0.366,0.6344937142231108,0.0347,0.18181818181818182
2OlwTxNQ9kSkbPFC7tQN5x,Gati Hendrakusuma,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.9229999999999999,0.396,0.3,0.4410388170055453,0.61,0.07200000000000001,0.0,0.4850247246572264,0.135,0.6995973816110213,0.0353,0.8181818181818182
2WlMjnZIthzqfwYVHh6zbj,II. Le quai du porte de Famagouste,"['Ildebrando Pizzetti', 'Arturo Toscanini']",0.3333333333333333,0,0,0.992,0.251,0.275,0.23121749845964265,0.785,0.23399999999999999,0.0,0.3692543268150146,0.294,0.5482183451562542,0.0371,0.8181818181818182
2X6BN8RXjr4ArIEhjGa6QV,Tedhak Saking,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,0,0.653,0.727,0.0116,0.34650646950092423,3.78e-05,0.231,0.024390243902439025,0.6372148235558551,0.204,0.1191969543425268,0.22,0.2727272727272727
2aCCdTBcNmbcplMO66UAvU,Si J'avais Su,['Alice Cocéa'],0.3333333333333333,0,1,0.995,0.514,0.256,0.18726555760936536,0.0,0.574,0.0,0.2653194538098449,0.349,0.6071047081701405,0.0871,0.0
2aMQAP0h9Qww5KAkMdag3L,"12 Songs, Op. 21: No. 5, Lilacs (Version for Piano)","['Sergei Rachmaninoff', 'Ruth Laredo']",0.3333333333333333,0,1,0.9940000000000001,0.263,0.0536,0.13830314232902033,0.927,0.18600000000000003,0.024390243902439025,0.6158055180939538,0.098,0.2509928514694202,0.0386,0.7272727272727273
2c6cN8mcYzqvFbLnzuPI4K,Gati Mares,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,0,0.935,0.36,0.145,0.48539741219963034,0.384,0.0769,0.0,0.48227129692065623,0.0903,0.5489304593136314,0.0383,0.5454545454545454
2ikGmgf43Y10bp5J7IF9QU,Elle Porte Un Nom Charmant,['André Urban'],0.3333333333333333,0,1,0.9940000000000001,0.426,0.226,0.19416635859519407,0.0,0.552,0.0,0.22432007192627554,0.235,0.5802360932321766,0.0693,0.8181818181818182
2jy7vkWNflSApGQ7b6ziA6,Overture,"['Gaetano Donizetti', 'Arturo Toscanini']",0.3333333333333333,0,1,0.988,0.341,0.139,0.4543438077634011,0.114,0.287,0.0,0.18499241402562377,0.304,0.49059187642080465,0.0643,0.18181818181818182
2koVN4vxAXOmaqILK5Kbbs,Bakma Kabristanın Saha-i Medhûşuna,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.7929999999999999,0.19899999999999998,0.377,0.37546765249537895,1.96e-06,0.27399999999999997,0.0,0.972739660597887,0.11199999999999999,0.7845033003752293,0.0421,0.09090909090909091
2ksYHAsGBLxAupsni2QeNw,The Minstrel Boy,['Christopher Lynch'],0.3333333333333333,0,1,0.975,0.418,0.0904,0.1622587800369686,2.64e-06,0.19699999999999998,0.0,0.07244605529332439,0.11199999999999999,0.6419983018816247,0.0408,0.7272727272727273
2lgAz3rSTLcqyVj2fJsIzo,Une Femme Qui Passe,['Mistinguett'],0.3333333333333333,0,1,0.9940000000000001,0.611,0.297,0.17277387553912507,0.0,0.8909999999999999,0.024390243902439025,0.567416835243875,0.42100000000000004,0.5891375201993919,0.0661,0.0
2oWQOXbtHpvswlcWeJYe7P,My Wild Irish Rose,['Morton Downey'],0.3333333333333333,0,1,0.987,0.423,0.0926,0.20602957486136783,2.7399999999999995e-05,0.19699999999999998,0.0,0.4472283097325241,0.34299999999999997,0.6424639149845252,0.0437,0.2727272727272727
2t5UabjiPwVUXJtcpRHreq,Şehnaz Longa,['Darüttalim-i Musiki Heyeti'],0.3333333333333333,0,0,0.99,0.38,0.525,0.2124879852125693,0.94,0.8170000000000001,0.0,0.6635058440098899,0.43799999999999994,0.6901755635287994,0.0432,0.09090909090909091
2tDwnNWXjupxNEjTTb9qDQ,Gati Kridha,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.922,0.27,0.266,0.5839642637091805,0.802,0.0447,0.0,0.4149598224320072,0.0938,0.7185231847936239,0.0323,0.8181818181818182
2xJPXDxhBbcI8d4KraRJmT,Gati Padasih,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.943,0.212,0.215,0.48784349969192853,0.442,0.0358,0.0,0.1702067880422567,0.1,0.6557749719262687,0.0392,0.2727272727272727
2xMpQnfWIgRFjzrRXOl4zT,Gati Harjuna Mangsah,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.8959999999999999,0.47600000000000003,0.677,0.6455760936537277,0.644,0.115,0.024390243902439025,0.5259468419869634,0.4,0.7034318424584372,0.10800000000000001,0.36363636363636365
2xRAzeh9R6zNdXdVhCXMxj,Prabu Mataram,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,0,0.478,0.28,0.0294,0.6480172520024645,0.00569,0.25,0.04878048780487805,0.45227157788267025,0.0439,0.24072197419955632,0.0324,0.18181818181818182
31sTtRBhwG3cKgXPrzeSI3,Fabuloso - Remix,['ianlsDJ'],0.3333333333333333,1,1,0.0451,0.693,0.588,0.15260382008626,0.0186,0.44,0.0,0.40942487075747347,0.0709,0.8038125496425734,0.0933,0.5454545454545454
35eVH8c7u6LGwyksBGMQCp,Sri Kondur,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,0,0.465,0.758,0.0148,0.2898471965495995,1.9399999999999997e-05,0.29,0.024390243902439025,0.24820886716115984,0.349,0.17717948015666513,0.133,0.0
38iWg7IcG1EXrxbibvq8Ox,Ne İçin Mahzun,['Hanende İbrahim Efendi'],0.3333333333333333,0,1,0.995,0.264,0.287,0.1669328404189772,0.935,0.33,0.0,0.2290332097100472,0.248,0.6570074771986524,0.0356,0.18181818181818182
39ZYlUAoqyE05y7rsfeivo,Pour Bien Reussir Dans La Chaussure,['Maurice Chevalier'],0.3333333333333333,0,0,0.995,0.517,0.271,0.18361799137399876,0.0,0.767,0.0,0.3420431557653405,0.368,0.5977376681000246,0.0551,0.5454545454545454
3C8IMx8BgWGiQE9bIuqCvP,Gati Kumencar,['KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat'],0.3333333333333333,0,1,0.982,0.316,0.15,0.5420850277264325,0.909,0.0443,0.0,0.4062148797482581,0.09300000000000001,0.616827805318945,0.0333,0.8181818181818182
3Dx6MiHU13YcyVf6FADqjC,III. Allegro scherzando,"['Sergei Rachmaninoff', 'Michael Tilson Thomas', 'Barry Douglas', 'London Symphony Orchestra']",0.3333333333333333,0,0,0.973,0.2,0.0916,0.8053801601971657,0.875,0.0515,0.0,0.16518459204315575,0.0756,0.4108077017885021,0.0376,0.45454545454545453
3EOZYPETcAbvpB270WnGIx,Recordando - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.9940000000000001,0.382,0.105,0.17589648798521257,0.48,0.43,0.0,0.35040879973027644,0.107,0.3854728711895046,0.0408,1.0
3F7tC1zViRTXseoYla3Ggn,Big,['Kandy Town Hooligans'],0.3333333333333333,1,0,0.0369,0.7879999999999999,0.465,0.26804805914972274,0.000384,0.37799999999999995,0.024390243902439025,0.7325944032366825,0.11,0.7897072115252937,0.139,0.9090909090909091
3I8393MR3DWSprtxgpZMoy,La Chanson Des Yeux Clos,['Marcelly'],0.3333333333333333,0,0,0.985,0.314,0.281,0.17165742452248922,6.37e-05,0.354,0.0,0.2607116767812992,0.134,0.6566240311139109,0.0648,0.0
3Jsx93Aim5jr96396tgDt7,"6 Songs, Op. 38: No. 3, Daisies (Version for Piano)","['Sergei Rachmaninoff', 'Ruth Laredo']",0.3333333333333333,0,1,0.9940000000000001,0.248,0.0876,0.11990141712877388,0.907,0.077,0.0,0.28328697460103397,0.165,0.3156582947604832,0.0566,0.45454545454545453
3Po8aZhKXPvBlWZFevIrI5,Kathleen Mavourneen,['John McCormack'],0.3333333333333333,0,1,0.993,0.39299999999999996,0.156,0.2903672211953173,4.85e-06,0.192,0.0,0.6644821870083164,0.102,0.6107200569691326,0.0458,0.6363636363636364
3WV2AlpIn96bzLkkZ7RNob,IV. Allegro,"['Ludwig van Beethoven', 'Arturo Toscanini']",0.3333333333333333,0,1,0.991,0.305,0.273,0.6192236598890942,0.0746,0.318,0.0,0.2887376376713868,0.377,0.56237846128564,0.0386,0.0
3XooVMkWzhrHdPQyi46sl6,"10 Préludes, Op. 23: No. 5 in G Minor. Alla marcia","['Sergei Rachmaninoff', 'Ruth Laredo']",0.3333333333333333,0,0,0.9890000000000001,0.384,0.171,0.24749969192852742,0.82,0.282,0.0,0.4636154191953247,0.11599999999999999,0.4610939169017556,0.0319,0.6363636363636364
3YVy92W44JmU6KeF6UMldm,Tigers,['THE GUY'],0.3333333333333333,1,1,0.588,0.341,0.256,0.37421195317313616,0.157,0.0779,0.0,0.557407563497415,0.105,0.5833584399222151,0.0461,0.8181818181818182
3YWrfsNGrZNsC270jMiBad,IV. Finale. Adagio - Allegro molto e vivace,"['Ludwig van Beethoven', 'Arturo Toscanini']",0.3333333333333333,0,1,0.987,0.544,0.259,0.3073074553296365,0.0532,0.433,0.0,0.2570521465497865,0.139,0.5437539371696201,0.0437,0.0
3ZlvfjWLxFqfOGK2FTR2ph,Un Agent Courait,['Georgius'],0.3333333333333333,0,1,0.978,0.502,0.40299999999999997,0.17006284658040666,0.0,0.716,0.0,0.18395285457406155,0.255,0.561392457067733,0.466,0.6363636363636364
3d3nDmLDOck1Nucaflpoqt,Tortolita y Chingolo - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.992,0.46399999999999997,0.154,0.21730129390018485,0.9,0.603,0.0,0.3070282647786019,0.11199999999999999,0.3250253348305989,0.192,0.36363636363636365
3ftBPsC5vPBKxYSee08FDH,Danny Boy,['Frank Parker'],0.3333333333333333,0,1,0.9670000000000001,0.275,0.309,0.23392852741836107,2.7699999999999996e-05,0.165,0.07317073170731707,0.410309901101371,0.381,0.7667552244529044,0.0354,0.45454545454545453
3g6M4eAkVgMnFeJdWUSavX,Santos Vega - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.995,0.496,0.124,0.18005298829328403,0.0986,0.598,0.0,0.28913800854124516,0.231,0.4395935471501739,0.0505,1.0
3ifqMMzDlh6wLRzjLOMTdQ,III. Adagio,"['Sergei Rachmaninoff', 'Yuri Temirkanov', 'St. Petersburg Philharmonic Orchestra']",0.3333333333333333,0,1,0.8959999999999999,0.16,0.0521,0.9676315465187924,0.846,0.036000000000000004,0.0,0.3163772757923129,0.114,0.3741064336775219,0.0398,0.8181818181818182
3nBY21TkPVYoTeczBCJBwK,Ski Mask,['SAVY..TLG'],0.3333333333333333,1,1,0.317,0.8809999999999999,0.49700000000000005,0.23141712877387555,0.0,0.42200000000000004,0.0,0.6974179590919308,0.534,0.7018432801073649,0.41200000000000003,0.09090909090909091
3nX4gFJqhxKT61sYkB029F,Pobre Mi China - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,1,0.983,0.366,0.231,0.18613185459026493,0.905,0.429,0.0,0.15134721285682182,0.11199999999999999,0.3381994467420777,0.28300000000000003,0.36363636363636365
3tEwdlwf8ZrxpksJorI5Tc,That's How You Spell Ireland,['Morton Downey'],0.3333333333333333,0,1,0.992,0.38,0.11699999999999999,0.1849328404189772,1.14e-06,0.17300000000000001,0.0,0.31467043155765334,0.105,0.6576922023499766,0.0415,0.6363636363636364
47LO5zrjx6ShMymLqp80ef,Şühedâ Gövdesi Bir Baksana Dağlar Taşlar,['Mehmet Kemiksiz'],0.3333333333333333,0,0,0.672,0.40299999999999997,0.385,0.46357239679605666,0.000339,0.21899999999999997,0.0,0.5769906158687346,0.21100000000000002,0.8436909424556982,0.0315,1.0
4BWXQSxvAa73YTLVLlMtGp,It's the Same Old Shillelegh,['Morton Downey'],0.3333333333333333,0,1,0.9590000000000001,0.8290000000000001,0.33299999999999996,0.16470733210104743,0.000362,0.919,0.0,0.638570465273095,0.0841,0.696118977842294,0.10300000000000001,0.45454545454545453
4Rv29R4ydhHN9tYPfrZxTz,China Hereje - Remasterizado,['Ignacio Corsini'],0.3333333333333333,0,0,0.995,0.5920000000000001,0.0322,0.18223783117683304,0.0573,0.451,0.0,0.19852775904697684,0.297,0.31406973240941083,0.209,0.45454545454545453
4SSzMx4OhdMyvkXmjMX9qk,Ma Bo,"['Savy', 'Priscilla Sani']",0.3333333333333333,1,0,0.5539999999999999,0.865,0.377,0.2560985828712261,0.0,0.22699999999999998,0.0,0.47981287929871874,0.20800000000000002,0.6865602147298074,0.361,0.7272727272727273
4SU8RBlxrOtlHjkUxkpDCY,Don't Run,['THE GUY'],0.3333333333333333,1,1,0.447,0.708,0.544,0.31916697473813926,0.0375,0.406,0.0,0.5500252865812542,0.0733,0.7994029196680451,0.0316,0.0
